MES,ANO,TMAX,TMIN,ETP
8,2002,32.1196774193548,16.7212903225806,1.83090693755332
9,2002,31653,16.7056666666667,1.62490843198002
10,2002,35.6570967741936,22.1864516129032,2.37968506466509
11,2002,32.3273333333333,20925,2.60052806811259
12,2002,32.2148387096774,22.3129032258065,3.23160202054012
1,2003,29.2722580645161,21.7174193548387,3.13296371942353
2,2003,29.0257142857143,20.8182142857143,3.4663003769258
3,2003,28.85,20.3516129032258,3.48041502585931
4,2003,27628,17.6043333333333,3.46519084826849
5,2003,25.5296774193548,13.418064516129,3.05143016701595
6,2003,27.2513333333333,14.6536666666667,2.95134312082868
7,2003,28.051935483871,13.9525806451613,2.20511415599727
8,2003,28.2245161290323,12.6287096774194,1.57534878708737
9,2003,31692,17245,1.66279773677438
10,2003,31.1087096774194,19.2890322580645,1.92625522933819
11,2003,30.7516666666667,19.6103333333333,2.45482553453603
12,2003,29.9038709677419,21.2477419354839,2.80088240365315
1,2004,30.0629032258065,20.8490322580645,3.40114927317324
2,2004,29.8455172413793,20.4,3.59070872829578
3,2004,31.6438709677419,19.598064516129,4.12746663681982
4,2004,30363,19901,3.83771034635158
5,2004,24.7925806451613,15.0235483870968,3.00721243855054
6,2004,25.0846666666667,13198,2.67197970261584
7,2004,26.8793548387097,13.7341935483871,2.14004818564401
8,2004,31.75,14.8574193548387,1.8357082809265
9,2004,35.7946666666667,18816,1.70052286747094
10,2004,32.0532258064516,19.2845161290323,1.88306752565356
11,2004,31309,19793,2.45097863329226
12,2004,31.0209677419355,20.6648387096774,3.05537265349405
1,2005,28.9596774193548,21.5264516129032,2.98728259228835
2,2005,31.0532142857143,19.9067857142857,3.9541138526668
3,2005,30.891935483871,20.2451612903226,3.95998421228006
4,2005,30.9076666666667,19.4326666666667,4.04194737891061
5,2005,28.9590322580645,15.9925806451613,3.57441331045655
6,2005,27.5876666666667,15454,2.99840931655148
7,2005,25.5667741935484,12.3577419354839,2.17423419845908
8,2005,31.2829032258064,14.9551612903226,1.84449487343167
9,2005,31.1096666666667,16.3153333333333,1.60697601247795
10,2005,31.7354838709677,20.6035483870968,1.90777273763973
11,2005,30.8836666666667,20.7263333333333,2.27963105412025
12,2005,29.1458064516129,20.308064516129,2.64993919718687
1,2006,28.9909677419355,20.82,3.101731618228
2,2006,29.5057142857143,20.5582142857143,3.56333695737836
3,2006,29.4106451612903,20.6429032258065,3.61812632032123
4,2006,28566,18892,3.65511463205559
5,2006,25.5367741935484,12.5558064516129,3.35798252209816
6,2006,27.6416666666667,14.8583333333333,3.10654441261309
7,2006,29.7316129032258,14.7558064516129,2.55831163014934
8,2006,32.0135483870968,15.8725806451613,1.94206073338888
9,2006,30.4096666666667,16876,1.6621914262818
10,2006,32.1274193548387,21.0922580645161,1.91077264372988
11,2006,31289,20.4816666666667,2.25731162894041
12,2006,29.4806451612903,21.631935483871,2.48795211871108
1,2007,28.1687096774194,21.6106451612903,2.71538266898293
2,2007,28.7221428571429,20.89,3.240384825651
3,2007,29.9048387096774,19.7629032258065,3.89689979652403
4,2007,29.9556666666667,19.1196666666667,3.88353059527241
5,2007,26.5596774193548,14.568064516129,3.31752562002015
6,2007,28.5676666666667,13.9066666666667,3.24402151801642
7,2007,28.0745161290323,13.05,2.47524321781611
8,2007,31.6638709677419,14.7958064516129,2.04909299862988
9,2007,36.0653333333333,19.5916666666667,1.67584242697825
10,2007,34.6993548387097,21.9938709677419,1.85679961773249
11,2007,31.2603333333333,20.8186666666667,2.07121413997198
12,2007,30.5251612903226,20.7251612903226,2.68070266075741
1,2008,28.9848387096774,21.3396774193548,2.80317360030366
2,2008,30.2393103448276,20.4841379310345,3.5452103017262
3,2008,29.7658064516129,19.6625806451613,3.78089806268058
4,2008,28822,18.5703333333333,3.65265474410202
5,2008,26.358064516129,14.7777419354839,3.33755731982581
6,2008,27.6496666666667,14.8293333333333,3.13641057658687
7,2008,30.7825806451613,14.9774193548387,2.74399986501214
8,2008,32.8874193548387,16.9203225806452,2.12918342934663
9,2008,33186,16936,1.62035493615439
10,2008,32.5151612903226,20.6022580645161,1.76533806751273
11,2008,32.51,20.9816666666667,2.16729718317264
12,2008,31.8474193548387,20.791935483871,2.70201552480705
1,2009,30.4016129032258,20.5445161290323,3.03980595854189
2,2009,30.1382142857143,21.1182142857143,3.48593611245412
3,2009,30.6564516129032,21.0306451612903,3.80434092703526
4,2009,30.1213333333333,18.4326666666667,4.02209290927036
5,2009,29.401935483871,16.7870967741936,3.70796362778787
6,2009,26.2676666666667,13279,3.17542612211322
7,2009,27.8745161290323,14.91,2.65369481697695
8,2009,29.5145161290323,15.9458064516129,2.16673008778251
9,2009,30.9543333333333,18.6133333333333,1.86571512505839
10,2009,30.7070967741935,20.0496774193548,1.68182050302675
11,2009,29.7516666666667,21.8943333333333,1.8229093281178
12,2009,28.5690322580645,21.3570967741936,2.12440375743487
1,2010,28.628064516129,21.3922580645161,2.58987942881327
2,2010,29.3692857142857,21.5407142857143,3.19208248671921
3,2010,30.0122580645161,20.4238709677419,3.61763600119769
4,2010,28.3773333333333,17.95,3.60256763398273
5,2010,25.7509677419355,13.9967741935484,3.34616004565476
6,2010,27.5583333333333,13941,3.35570020100035
7,2010,29.0687096774193,14.3932258064516,2.84169706816242
8,2010,31.9441935483871,14.4225806451613,2.29450444342925
9,2010,34944,19.4823333333333,1.85252298164802
10,2010,31.0167741935484,18.0483870967742,1.69717308715706
11,2010,31339,18.4663333333333,1.8992239772927
12,2010,30.9461290322581,21.1093548387097,2.34110414592221
1,2011,28.7861290322581,21.2261290322581,2.66948264495105
2,2011,28.2064285714286,20.81,2.99097765181367
3,2011,27.5906451612903,20.7861290322581,3.04922571958636
4,2011,27904,18.2943333333333,3.58895966149577
5,2011,25.5251612903226,14.7267741935484,3.2958946875486
6,2011,24.5493333333333,12566,3.04504160875084
7,2011,26.9245161290323,14.0451612903226,2.89463688764045
8,2011,29.2764516129032,14.7522580645161,2.34251596401954
9,2011,33.5013333333333,17.4236666666667,1.96510888994437
10,2011,30.7312903225806,19.3193548387097,1.68739096489123
11,2011,32.4506666666667,19.13,1.93878906284615
12,2011,33.0212903225806,21.0651612903226,2.45665354325771
1,2012,30.4329032258064,20.5609677419355,2.89500088483521
2,2012,30.6513793103448,20.7306896551724,3.45714162897154
3,2012,31.4354838709677,20.0754838709677,3.84486837666725
4,2012,31.2616666666667,20.3,3.90518676090924
5,2012,27.6451612903226,15.7312903225806,3.49216997608227
6,2012,26.6796666666667,15.1036666666667,3.21540015264927
7,2012,28.2651612903226,13.2212903225806,3.01844925753425
8,2012,32.8125806451613,16.7538709677419,2.57010218316445
9,2012,34.7443333333333,18.4796666666667,1.98955541625496
10,2012,34.7038709677419,21.5096774193548,1.87866517135974
11,2012,32296,22.0676666666667,1.87058773915234
12,2012,30.7703225806452,21.7832258064516,2.13060056348462
1,2013,31.0245161290323,21.211935483871,2.74752518957986
2,2013,29.6632142857143,20.9564285714286,3.13812313334582
3,2013,29.5970967741936,20.5158064516129,3.45613349653275
4,2013,27.7493333333333,17.7323333333333,3.51661348648775
5,2013,28.7616129032258,16.4993548387097,3.67017411138549
6,2013,27.1393333333333,16.8053333333333,3.2789423776938
7,2013,26.5954838709677,12.83,2.85621187730156
8,2013,29.7390322580645,13.408064516129,2.53579831326034
9,2013,33.0503333333333,17725,2.06341685358157
10,2013,31.0277419354839,19.378064516129,1.71437721493799
11,2013,30.9986666666667,20.4243333333333,1.82341170366138
12,2013,31.1154838709677,21.9093548387097,2.13400287238829
1,2014,30.46,20.8538709677419,2.69890612984681
2,2014,32.2467857142857,21.5564285714286,3.3074812872489
3,2014,30.1670967741935,20.7629032258064,3.49651990868599
4,2014,30898,19.7193333333333,3.84967498240007
5,2014,27.5887096774194,16.2361290322581,3.54635643151612
6,2014,27.9016666666667,15.6426666666667,3.37563800512446
7,2014,28.3422580645161,14.8738709677419,3.12017406931245
8,2014,31.3,15.7370967741935,2.82866293388704
9,2014,34.7106666666667,20.5196666666667,2.30807590451427
10,2014,36.2293548387097,21.8141935483871,1.91373330663746
11,2014,31692,21091,1.7787042339401
12,2014,29.4758064516129,21.3351612903226,1.90329596025095
1,2015,30.4877419354839,21.4164516129032,2.61983621432345
2,2015,29.7360714285714,21.2357142857143,3.00411985659661
3,2015,30.1706451612903,20.1822580645161,3.59679483517714
4,2015,30166,19.6693333333333,3.89620522777559
5,2015,27.7322580645161,16.7025806451613,3.59247296085368
6,2015,27.9923333333333,15.7996666666667,3.49932014623555
7,2015,28.3338709677419,16.1412903225806,3.15936073388927
8,2015,34.0154838709677,17.518064516129,3.02516966594996
9,2015,33.9353333333333,19734,2.40746475043074
10,2015,34.9716129032258,21.7838709677419,2.00827305040502
11,2015,32277,21.9596666666667,1.81752594007469
12,2015,30.6806451612903,21.8545161290323,1.94697383482737
1,2016,29.3338709677419,21.6883870967742,2.26594894017043
2,2016,29.688275862069,21.9710344827586,2.85140193293817
3,2016,30.4222580645161,20.3883870967742,3.55604315804145
4,2016,31.3143333333333,18974,3.92880086849566
5,2016,27.1454838709677,15.7654838709677,3.53628331034677
6,2016,24878,12.4723333333333,3.18308216415789
7,2016,29.2322580645161,13.6548387096774,3.35760335818127
8,2016,30.8254838709677,15.6638709677419,2.88942177110176
9,2016,31353,15.7883333333333,2.35526262661516
10,2016,32.9532258064516,19.64,1.99369292561197
11,2016,33.0313333333333,20.6553333333333,1.79025087702205
12,2016,30.1329032258065,21.1793548387097,1.78819536476899
1,2017,29.4883870967742,21.1212903225806,3.52665418577574
2,2017,29.7675,21.2235714285714,3.66708515559415
3,2017,29.8532258064516,20.8716129032258,3.64353234611164
4,2017,28.7383333333333,18.3523333333333,3.62560546348529
5,2017,28.7077419354839,18.7670967741935,3.57605492043106
6,2017,27.4156666666667,14.3753333333333,3.52820525965644
7,2017,28.5467741935484,12.8516129032258,3.60867708009656
8,2017,31.1148387096774,16.2625806451613,3.81075282244936
9,2017,35.9436666666667,19.3853333333333,4.23199918246976
10,2017,32.9877419354839,20.2125806451613,3.96122403352134
11,2017,31.2523333333333,20.4896666666667,3.77320659021886
12,2017,30.0512903225806,21.4274193548387,3.57284932239321
1,1990,30.3645161290323,20.7803225806452,3.80917987471721
2,1990,30595,19.3739285714286,3.92248555408862
3,1990,31.6429032258064,20.481935483871,3.6849837154514
4,1990,28.6346666666667,19.2376666666667,2.78283156791863
5,1990,23.4474193548387,13.3245161290323,1.87435238622852
6,1990,22.4046666666667,11.9733333333333,1.58882807543276
7,1990,20.3987096774194,8.80451612903226,1.33190662057548
8,1990,25.4309677419355,12.8503225806452,1.85800027792518
9,1990,25413,12.1413333333333,2.2905425205337
10,1990,29.6209677419355,18.45,3.23099585622077
11,1990,29.9016666666667,19.7853333333333,3.58032143952815
12,1990,31.2145161290323,20.5635483870968,3.96063508490112
1,1991,33.0774193548387,20.881935483871,4.26614825068184
2,1991,30.6603571428571,18.8621428571429,4.0004086435187
3,1991,30.1987096774193,19.7925806451613,3.58217955695562
4,1991,29.6036666666667,17445,3.12153088816112
5,1991,25.7141935483871,14.1661290322581,2.220756071327
6,1991,24.1023333333333,13.45,1.61774577790363
7,1991,24.2825806451613,10.8209677419355,1.50134127505916
8,1991,27.8506451612903,13.6167741935484,1.8218440197408
9,1991,31.4506666666667,17.1836666666667,2.54086447988382
10,1991,30.3593548387097,17.3229032258065,3.23418554877238
11,1991,32.5206666666667,19.25,3.937724772775
12,1991,30.7790322580645,21.0148387096774,3.73358740419746
1,1992,33.09,21.3858064516129,4.33994340893728
2,1992,32.7706896551724,21.8520689655172,4.04079713422538
3,1992,27.9216129032258,19.4129032258064,3.29318745155529
4,1992,26545,16.6786666666667,2.83930897246031
5,1992,24.6454838709677,16.1448387096774,2.0941801393306
6,1992,24484,14.9633333333333,1.66074656457001
7,1992,20.498064516129,9.17741935483871,1.35736450439686
8,1992,23.6829032258064,11.6993548387097,1.67480266596309
9,1992,24.3586666666667,13.5496666666667,2.11992814790052
10,1992,27.9796774193548,17.8870967741936,2.91017058885687
11,1992,27.9303333333333,17.5476666666667,3.344657554992
12,1992,29.711935483871,19.9967741935484,3.89108130944627
1,1993,29.9235483870968,20.9983870967742,3.78248827194626
2,1993,28.8057142857143,18.4242857142857,3.88251764922605
3,1993,30.8187096774194,20.1770967741935,3.89474165431122
4,1993,29.3456666666667,18165,3.31215583757797
5,1993,25.4987096774194,14.0958064516129,2.2718193859596
6,1993,23803,12189,1.76393693358363
7,1993,22.6803225806452,10.6364516129032,1.40661485025747
8,1993,25.7267741935484,12.0829032258065,1.69842818241467
9,1993,28.4656666666667,15.5716666666667,2.2205454746729
10,1993,30.2267741935484,18.7641935483871,2.95808994231812
11,1993,29948,17.3196666666667,3.54838603740891
12,1993,30.1412903225806,20.63,3.67385624215591
1,1994,30.7609677419355,19.88,4.04000505084923
2,1994,29.9632142857143,20.8867857142857,3.83089524189099
3,1994,30.1277419354839,18.731935483871,3.77306272734239
4,1994,27.9123333333333,17.1606666666667,3.20983939280903
5,1994,26.4016129032258,15.8683870967742,2.49385797003682
6,1994,23.2866666666667,12.4086666666667,1.80384164506172
7,1994,23.7758064516129,11.5432258064516,1.48695880017864
8,1994,28.0190322580645,12.5667741935484,1.72503728027366
9,1994,31989,16996,2.34888434335774
10,1994,29.9832258064516,19.3606451612903,2.81173071193393
11,1994,29858,19.3333333333333,3.45388986081019
12,1994,30.921935483871,21.1145161290323,3.74151645750489
1,1995,28.4448387096774,21.39,3.35947802854474
2,1995,28.8867857142857,20.4092857142857,3.66502667788394
3,1995,29.0654838709677,19.0816129032258,3.70741217166725
4,1995,26354,14.6613333333333,3.19510845833592
5,1995,24.2567741935484,12.4987096774194,2.54336749361918
6,1995,25.3306666666667,13.1253333333333,1.93472328702769
7,1995,25.7629032258064,14.0964516129032,1.60466661671657
8,1995,29.6741935483871,14.1929032258065,1.70439358198551
9,1995,32.1816666666667,17.0023333333333,2.14127811997817
10,1995,28.0551612903226,15.828064516129,2.63681487747039
11,1995,30.0926666666667,18.6486666666667,3.3667059702196
12,1995,30.9132258064516,20.2290322580645,3.83607955897489
1,1996,29.5496774193548,21.0822580645161,3.57435841186984
2,1996,29.0241379310345,20.5606896551724,3.66924852135707
3,1996,28.7812903225806,19.6629032258065,3.71032591797579
4,1996,27.5293333333333,17.66,3.17586538397279
5,1996,25.6461290322581,15.0625806451613,2.7044017052067
6,1996,21666,10.6983333333333,1.87537777540472
7,1996,23.4229032258064,9.36354838709678,1.60510460182992
8,1996,28.44,14.7245161290323,1.73912410309155
9,1996,27.9193333333333,13.3483333333333,1.96869881646997
10,1996,29.9877419354839,18.2203225806452,2.67607438246846
11,1996,29.6766666666667,19.5623333333333,3.21706522138444
12,1996,30.0393548387097,20.8770967741935,3.52090660291267
1,1997,29.2738709677419,21.0664516129032,3.62025480712761
2,1997,29.3003571428571,21345,3.60681506898838
3,1997,28.6235483870968,18.6706451612903,3.71969964191933
4,1997,26.2833333333333,15291,3.26201594156481
5,1997,24.38,13.59,2.68527829744096
6,1997,22265,12938,1.8303227618049
7,1997,24.9864516129032,13.2309677419355,1.70658041201957
8,1997,25.9509677419355,12.9077419354839,1.57946612317523
9,1997,31713,17.5793333333333,2.12449010811979
10,1997,29.8432258064516,18.6196774193548,2.49873405785353
11,1997,30.2343333333333,21.2083333333333,3.0228465296273
12,1997,29.5538709677419,20.4922580645161,3.383491118214
1,1998,32.308064516129,21.9790322580645,4.10025294010871
2,1998,30.4121428571429,21.8017857142857,3.73778679153228
3,1998,29.341935483871,20.5932258064516,3.66922811418905
4,1998,26697,17914,3.0972773035721
5,1998,23.1393548387097,12.9041935483871,2.63412472286313
6,1998,23.0316666666667,12155,2.08428960817553
7,1998,25.7458064516129,13.791935483871,1.84071219795604
8,1998,25.688064516129,14.788064516129,1.65929330285903
9,1998,25.4943333333333,14.7053333333333,1.75711986026765
10,1998,28.2125806451613,17.7616129032258,2.32464939070787
11,1998,29702,18.8096666666667,3.12596782167495
12,1998,28.7264516129032,18.7048387096774,3.42848670740316
1,1999,29.9964516129032,20.9638709677419,3.78417841882975
2,1999,29.9364285714286,21085,3.81234850915072
3,1999,29.7332258064516,20.8777419354839,3.81241121334613
4,1999,27.1836666666667,16.3183333333333,3.44067813461462
5,1999,24.0722580645161,12.0367741935484,2.77908683096912
6,1999,23.1836666666667,12.1203333333333,2.25677270165762
7,1999,24.1864516129032,12.3983870967742,1.81662113796194
8,1999,27.4345161290323,12.0416129032258,1.58314781914285
9,1999,30.1196666666667,15.3676666666667,1.84168009894269
10,1999,32.8038709677419,17.9922580645161,2.37171624124446
11,1999,31.1713333333333,16.7443333333333,3.01983352189494
12,1999,33.3196774193548,21.0806451612903,3.79168770394384
1,2000,34.1325806451613,21.9970967741936,4.24633842720802
2,2000,32.0341379310345,21.2958620689655,4.05401026726386
3,2000,29.5054838709677,20.2774193548387,3.68979221306468
4,2000,30.1996666666667,17.4273333333333,3.89157251576431
5,2000,23.9254838709677,12.6148387096774,2.86039569702961
6,2000,23.48,13.8156666666667,2.19547565619536
7,2000,20.6206451612903,7.24032258064516,1.59647172460192
8,2000,26.7216129032258,13.9038709677419,1.67614829337441
